jp,kr
866215,BROWARD COUNTY
373714,BROWARD COUNTY
698011,BROWARD COUNTY
839499,BROWARD COUNTY
909426,BROWARD COUNTY
659127,BROWARD COUNTY
365009,BROWARD COUNTY
705939,BROWARD COUNTY
459300,BROWARD COUNTY
472381,BROWARD COUNTY
641809,BROWARD COUNTY
504739,BROWARD COUNTY
767713,BROWARD COUNTY
122250,BROWARD COUNTY
716795,BROWARD COUNTY
960562,BROWARD COUNTY
154796,BROWARD COUNTY
263144,BROWARD COUNTY
335946,BROWARD COUNTY
144954,BROWARD COUNTY
541960,BROWARD COUNTY
870485,BROWARD COUNTY
943612,BROWARD COUNTY
168616,BROWARD COUNTY
870795,BROWARD COUNTY
989326,BROWARD COUNTY
586153,BROWARD COUNTY
900801,BROWARD COUNTY
591805,BROWARD COUNTY
694487,BROWARD COUNTY
332603,BROWARD COUNTY
279731,BROWARD COUNTY
952393,BROWARD COUNTY
349854,BROWARD COUNTY
653231,BROWARD COUNTY
344866,BROWARD COUNTY
798514,BROWARD COUNTY
959540,BROWARD COUNTY
477830,BROWARD COUNTY
431374,BROWARD COUNTY
591519,BROWARD COUNTY
890822,BROWARD COUNTY
983154,BROWARD COUNTY
540689,BROWARD COUNTY
638543,BROWARD COUNTY
830227,BROWARD COUNTY
144349,BROWARD COUNTY
254079,BROWARD COUNTY
311133,BROWARD COUNTY
118180,BROWARD COUNTY
216665,BROWARD COUNTY
684556,BROWARD COUNTY
818935,BROWARD COUNTY
455971,BROWARD COUNTY
761464,BROWARD COUNTY
359243,BROWARD COUNTY
937577,BROWARD COUNTY
697497,BROWARD COUNTY
207668,BROWARD COUNTY
834964,BROWARD COUNTY
235182,BROWARD COUNTY
574301,BROWARD COUNTY
954419,BROWARD COUNTY
949581,BROWARD COUNTY
860284,BROWARD COUNTY
852757,BROWARD COUNTY
651025,BROWARD COUNTY
161329,BROWARD COUNTY
301103,BROWARD COUNTY
116708,BROWARD COUNTY
242528,BROWARD COUNTY
414068,BROWARD COUNTY
879988,BROWARD COUNTY
186671,BROWARD COUNTY
215198,BROWARD COUNTY
149291,BROWARD COUNTY
341788,BROWARD COUNTY
839837,BROWARD COUNTY
378602,BROWARD COUNTY
464487,BROWARD COUNTY
397974,BROWARD COUNTY
451571,BROWARD COUNTY
524248,BROWARD COUNTY
300643,BROWARD COUNTY
853486,BROWARD COUNTY
479452,BROWARD COUNTY
932159,BROWARD COUNTY
572077,BROWARD COUNTY
185590,BROWARD COUNTY
835218,BROWARD COUNTY
838311,BROWARD COUNTY
389893,BROWARD COUNTY
543262,BROWARD COUNTY
485689,BROWARD COUNTY
377689,BROWARD COUNTY
468392,BROWARD COUNTY
506675,BROWARD COUNTY
187272,BROWARD COUNTY
264870,BROWARD COUNTY
348024,BROWARD COUNTY
906256,BROWARD COUNTY
334193,BROWARD COUNTY
396402,BROWARD COUNTY
444302,BROWARD COUNTY
866437,BROWARD COUNTY
788396,BROWARD COUNTY
710609,BROWARD COUNTY
957530,BROWARD COUNTY
850645,BROWARD COUNTY
933024,BROWARD COUNTY
194620,BROWARD COUNTY
958408,BROWARD COUNTY
619267,BROWARD COUNTY
502400,BROWARD COUNTY
757794,BROWARD COUNTY
243613,BROWARD COUNTY
270301,BROWARD COUNTY
121359,BROWARD COUNTY
171966,BROWARD COUNTY
167445,BROWARD COUNTY
485470,BROWARD COUNTY
879722,BROWARD COUNTY
762860,BROWARD COUNTY
937368,BROWARD COUNTY
420535,BROWARD COUNTY
805319,BROWARD COUNTY
488721,BROWARD COUNTY
980639,BROWARD COUNTY
743032,BROWARD COUNTY
304289,BROWARD COUNTY
100768,BROWARD COUNTY
442834,BROWARD COUNTY
629416,BROWARD COUNTY
471865,BROWARD COUNTY
291367,BROWARD COUNTY
866529,BROWARD COUNTY
632618,BROWARD COUNTY
305899,BROWARD COUNTY
925376,BROWARD COUNTY
232602,BROWARD COUNTY
446350,BROWARD COUNTY
120075,BROWARD COUNTY
107702,BROWARD COUNTY
380330,BROWARD COUNTY
931050,BROWARD COUNTY
528498,BROWARD COUNTY
432926,BROWARD COUNTY
453907,BROWARD COUNTY
641992,BROWARD COUNTY
988673,BROWARD COUNTY
174695,BROWARD COUNTY
691722,BROWARD COUNTY
945052,BROWARD COUNTY
404613,BROWARD COUNTY
521622,BROWARD COUNTY
650345,BROWARD COUNTY
431959,BROWARD COUNTY
895406,BROWARD COUNTY
545350,BROWARD COUNTY
765803,BROWARD COUNTY
753871,BROWARD COUNTY
776598,BROWARD COUNTY
815681,BROWARD COUNTY
763382,BROWARD COUNTY
858387,BROWARD COUNTY
826024,BROWARD COUNTY
367099,BROWARD COUNTY
673123,BROWARD COUNTY
213751,BROWARD COUNTY
474478,BROWARD COUNTY
815189,BROWARD COUNTY
945975,BROWARD COUNTY
251512,BROWARD COUNTY
942632,BROWARD COUNTY
125315,BROWARD COUNTY
351197,BROWARD COUNTY
256487,BROWARD COUNTY
668957,BROWARD COUNTY
218402,BROWARD COUNTY
819855,BROWARD COUNTY
625364,BROWARD COUNTY
897171,BROWARD COUNTY
207010,BROWARD COUNTY
146452,BROWARD COUNTY
122259,BROWARD COUNTY
655278,BROWARD COUNTY
606737,BROWARD COUNTY
765488,BROWARD COUNTY
866891,BROWARD COUNTY
798285,BROWARD COUNTY
258960,BROWARD COUNTY
593694,BROWARD COUNTY
776932,BROWARD COUNTY
389996,BROWARD COUNTY
827113,BROWARD COUNTY
152433,BROWARD COUNTY
715979,BROWARD COUNTY
273119,BROWARD COUNTY
991632,BROWARD COUNTY
168038,BROWARD COUNTY
175185,BROWARD COUNTY
713158,BROWARD COUNTY
750689,BROWARD COUNTY
498618,BROWARD COUNTY
590769,BROWARD COUNTY
205720,BROWARD COUNTY
580360,BROWARD COUNTY
995402,BROWARD COUNTY
556100,BROWARD COUNTY
171366,BROWARD COUNTY
519775,BROWARD COUNTY
698146,BROWARD COUNTY
225774,BROWARD COUNTY
392835,BROWARD COUNTY
192485,BROWARD COUNTY
813072,BROWARD COUNTY
793628,BROWARD COUNTY
174312,BROWARD COUNTY
208324,BROWARD COUNTY
298866,BROWARD COUNTY
990112,BROWARD COUNTY
932590,BROWARD COUNTY
540542,BROWARD COUNTY
767946,BROWARD COUNTY
234103,BROWARD COUNTY
241804,BROWARD COUNTY
231557,BROWARD COUNTY
703926,BROWARD COUNTY
844983,BROWARD COUNTY
987372,BROWARD COUNTY
545639,BROWARD COUNTY
198469,BROWARD COUNTY
313473,BROWARD COUNTY
493411,BROWARD COUNTY
985872,BROWARD COUNTY
513043,BROWARD COUNTY
937575,BROWARD COUNTY
883594,BROWARD COUNTY
174641,BROWARD COUNTY
998111,BROWARD COUNTY
746178,BROWARD COUNTY
383696,BROWARD COUNTY
638121,BROWARD COUNTY
733259,BROWARD COUNTY
887593,BROWARD COUNTY
916074,BROWARD COUNTY
664905,BROWARD COUNTY
810050,BROWARD COUNTY
306452,BROWARD COUNTY
313530,BROWARD COUNTY
339003,BROWARD COUNTY
283159,BROWARD COUNTY
368637,BROWARD COUNTY
693030,BROWARD COUNTY
264320,BROWARD COUNTY
875629,BROWARD COUNTY
517667,BROWARD COUNTY
859666,BROWARD COUNTY
440614,BROWARD COUNTY
127977,BROWARD COUNTY
541372,BROWARD COUNTY
200182,BROWARD COUNTY
265051,BROWARD COUNTY
433871,BROWARD COUNTY
594038,BROWARD COUNTY
271249,BROWARD COUNTY
851485,BROWARD COUNTY
655863,BROWARD COUNTY
879706,BROWARD COUNTY
516218,BROWARD COUNTY
809069,BROWARD COUNTY
722159,BROWARD COUNTY
249787,BROWARD COUNTY
885450,BROWARD COUNTY
848425,BROWARD COUNTY
631677,BROWARD COUNTY
329120,BROWARD COUNTY
179779,BROWARD COUNTY
420998,BROWARD COUNTY
255518,BROWARD COUNTY
122963,BROWARD COUNTY
315907,BROWARD COUNTY
935138,BROWARD COUNTY
632742,BROWARD COUNTY
554229,BROWARD COUNTY
540727,BROWARD COUNTY
825450,BROWARD COUNTY
714303,BROWARD COUNTY
981355,BROWARD COUNTY
659580,BROWARD COUNTY
762534,BROWARD COUNTY
570181,BROWARD COUNTY
693969,BROWARD COUNTY
243204,BROWARD COUNTY
817745,BROWARD COUNTY
181807,BROWARD COUNTY
321764,BROWARD COUNTY
987726,BROWARD COUNTY
669636,BROWARD COUNTY
904092,BROWARD COUNTY
895883,BROWARD COUNTY
307901,BROWARD COUNTY
117850,BROWARD COUNTY
666591,BROWARD COUNTY
550220,BROWARD COUNTY
163360,BROWARD COUNTY
601137,BROWARD COUNTY
504898,BROWARD COUNTY
445482,BROWARD COUNTY
589395,BROWARD COUNTY
358676,BROWARD COUNTY
480115,BROWARD COUNTY
592801,BROWARD COUNTY
181189,BROWARD COUNTY
521400,BROWARD COUNTY
968530,BROWARD COUNTY
675603,BROWARD COUNTY
572944,BROWARD COUNTY
826899,BROWARD COUNTY
779890,BROWARD COUNTY
679779,BROWARD COUNTY
243370,BROWARD COUNTY
677863,BROWARD COUNTY
997903,BROWARD COUNTY
784693,BROWARD COUNTY
375467,BROWARD COUNTY
865319,BROWARD COUNTY
932733,BROWARD COUNTY
536660,BROWARD COUNTY
231928,BROWARD COUNTY
720440,BROWARD COUNTY
706698,BROWARD COUNTY
122522,BROWARD COUNTY
957823,BROWARD COUNTY
724909,BROWARD COUNTY
505360,BROWARD COUNTY
497417,BROWARD COUNTY
804111,BROWARD COUNTY
245512,BROWARD COUNTY
774924,BROWARD COUNTY
652468,BROWARD COUNTY
632756,BROWARD COUNTY
304007,BROWARD COUNTY
776146,BROWARD COUNTY
498384,BROWARD COUNTY
917317,BROWARD COUNTY
663523,BROWARD COUNTY
427990,BROWARD COUNTY
971823,BROWARD COUNTY
151001,BROWARD COUNTY
937258,BROWARD COUNTY
166523,BROWARD COUNTY
245626,BROWARD COUNTY
853477,BROWARD COUNTY
381147,BROWARD COUNTY
864807,BROWARD COUNTY
192863,BROWARD COUNTY
228189,BROWARD COUNTY
247429,BROWARD COUNTY
197383,BROWARD COUNTY
324523,BROWARD COUNTY
708410,BROWARD COUNTY
563788,BROWARD COUNTY
120518,BROWARD COUNTY
963770,BROWARD COUNTY
756636,BROWARD COUNTY
372393,BROWARD COUNTY
615575,BROWARD COUNTY
724297,BROWARD COUNTY
895723,BROWARD COUNTY
671376,BROWARD COUNTY
299452,BROWARD COUNTY
707933,BROWARD COUNTY
543917,BROWARD COUNTY
508361,BROWARD COUNTY
173574,BROWARD COUNTY
400821,BROWARD COUNTY
448819,BROWARD COUNTY
541195,BROWARD COUNTY
161467,BROWARD COUNTY
237563,BROWARD COUNTY
500971,BROWARD COUNTY
646787,BROWARD COUNTY
530676,BROWARD COUNTY
176783,BROWARD COUNTY
150953,BROWARD COUNTY
843373,BROWARD COUNTY
400524,BROWARD COUNTY
685044,BROWARD COUNTY
320037,BROWARD COUNTY
925280,BROWARD COUNTY
741471,BROWARD COUNTY
142193,BROWARD COUNTY
497101,BROWARD COUNTY
566100,BROWARD COUNTY
671975,BROWARD COUNTY
293211,BROWARD COUNTY
919908,BROWARD COUNTY
676299,BROWARD COUNTY
642935,BROWARD COUNTY
400871,BROWARD COUNTY
743947,BROWARD COUNTY
931013,BROWARD COUNTY
732567,BROWARD COUNTY
718110,BROWARD COUNTY
393449,BROWARD COUNTY
442066,BROWARD COUNTY
775052,BROWARD COUNTY
275505,BROWARD COUNTY
972712,BROWARD COUNTY
635144,BROWARD COUNTY
234862,BROWARD COUNTY
587443,BROWARD COUNTY
454150,BROWARD COUNTY
149747,BROWARD COUNTY
913054,BROWARD COUNTY
412588,BROWARD COUNTY
649486,BROWARD COUNTY
158133,BROWARD COUNTY
858724,BROWARD COUNTY
662812,BROWARD COUNTY
985541,BROWARD COUNTY
837405,BROWARD COUNTY
910638,BROWARD COUNTY
859219,BROWARD COUNTY
680988,BROWARD COUNTY
432726,BROWARD COUNTY
453439,BROWARD COUNTY
688050,BROWARD COUNTY
201788,BROWARD COUNTY
566026,BROWARD COUNTY
857619,BROWARD COUNTY
607029,BROWARD COUNTY
766473,BROWARD COUNTY
999114,BROWARD COUNTY
875010,BROWARD COUNTY
786209,BROWARD COUNTY
572397,BROWARD COUNTY
144529,BROWARD COUNTY
379691,BROWARD COUNTY
417424,BROWARD COUNTY
180021,BROWARD COUNTY
308550,BROWARD COUNTY
503447,BROWARD COUNTY
962088,BROWARD COUNTY
823613,BROWARD COUNTY
299637,BROWARD COUNTY
155000,BROWARD COUNTY
385981,BROWARD COUNTY
313262,BROWARD COUNTY
616252,BROWARD COUNTY
533388,BROWARD COUNTY
469098,BROWARD COUNTY
191649,BROWARD COUNTY
745184,BROWARD COUNTY
788015,BROWARD COUNTY
969405,BROWARD COUNTY
244009,BROWARD COUNTY
684421,BROWARD COUNTY
707029,BROWARD COUNTY
109592,BROWARD COUNTY
973642,BROWARD COUNTY
381576,BROWARD COUNTY
333482,BROWARD COUNTY
423983,BROWARD COUNTY
193516,BROWARD COUNTY
744061,BROWARD COUNTY
181140,BROWARD COUNTY
819247,BROWARD COUNTY
358769,BROWARD COUNTY
269119,BROWARD COUNTY
412486,BROWARD COUNTY
145166,BROWARD COUNTY
553870,BROWARD COUNTY
341840,BROWARD COUNTY
834408,BROWARD COUNTY
850430,BROWARD COUNTY
327195,BROWARD COUNTY
160905,BROWARD COUNTY
625982,BROWARD COUNTY
931745,BROWARD COUNTY
631158,BROWARD COUNTY
920428,BROWARD COUNTY
661852,BROWARD COUNTY
384195,BROWARD COUNTY
453535,BROWARD COUNTY
296590,BROWARD COUNTY
125665,BROWARD COUNTY
467077,BROWARD COUNTY
269693,BROWARD COUNTY
341910,BROWARD COUNTY
648643,BROWARD COUNTY
300022,BROWARD COUNTY
917051,BROWARD COUNTY
924759,BROWARD COUNTY
520930,BROWARD COUNTY
307840,BROWARD COUNTY
826634,BROWARD COUNTY
378002,BROWARD COUNTY
775824,BROWARD COUNTY
164124,BROWARD COUNTY
242027,BROWARD COUNTY
754816,BROWARD COUNTY
878843,BROWARD COUNTY
931280,BROWARD COUNTY
722326,BROWARD COUNTY
479925,BROWARD COUNTY
930045,BROWARD COUNTY
500667,BROWARD COUNTY
116326,BROWARD COUNTY
215245,BROWARD COUNTY
459941,BROWARD COUNTY
249970,BROWARD COUNTY
970245,BROWARD COUNTY
131666,BROWARD COUNTY
101339,BROWARD COUNTY
986693,BROWARD COUNTY
900952,BROWARD COUNTY
114248,BROWARD COUNTY
595422,BROWARD COUNTY
525232,BROWARD COUNTY
962091,BROWARD COUNTY
409656,BROWARD COUNTY
904410,BROWARD COUNTY
279351,BROWARD COUNTY
899293,BROWARD COUNTY
584228,BROWARD COUNTY
891608,BROWARD COUNTY
575874,BROWARD COUNTY
781982,BROWARD COUNTY
499172,BROWARD COUNTY
866515,BROWARD COUNTY
265019,BROWARD COUNTY
326226,BROWARD COUNTY
160118,BROWARD COUNTY
106565,BROWARD COUNTY
466564,BROWARD COUNTY
571514,BROWARD COUNTY
490764,BROWARD COUNTY
593593,BROWARD COUNTY
322328,BROWARD COUNTY
959470,BROWARD COUNTY
928592,BROWARD COUNTY
879116,BROWARD COUNTY
174024,BROWARD COUNTY
185553,BROWARD COUNTY
690313,BROWARD COUNTY
902735,BROWARD COUNTY
782259,BROWARD COUNTY
675397,BROWARD COUNTY
168370,BROWARD COUNTY
973358,BROWARD COUNTY
461374,BROWARD COUNTY
295518,BROWARD COUNTY
684014,BROWARD COUNTY
111520,BROWARD COUNTY
639839,BROWARD COUNTY
589083,BROWARD COUNTY
516262,BROWARD COUNTY
955218,BROWARD COUNTY
962313,BROWARD COUNTY
188367,BROWARD COUNTY
442173,BROWARD COUNTY
941595,BROWARD COUNTY
617533,BROWARD COUNTY
597381,BROWARD COUNTY
964976,BROWARD COUNTY
698230,BROWARD COUNTY
480382,BROWARD COUNTY
849118,BROWARD COUNTY
400635,BROWARD COUNTY
218108,BROWARD COUNTY
378542,BROWARD COUNTY
226693,BROWARD COUNTY
201003,BROWARD COUNTY
125832,BROWARD COUNTY
972195,BROWARD COUNTY
386794,BROWARD COUNTY
748899,BROWARD COUNTY
223316,BROWARD COUNTY
779403,BROWARD COUNTY
219537,BROWARD COUNTY
346515,BROWARD COUNTY
793609,BROWARD COUNTY
952773,BROWARD COUNTY
114651,BROWARD COUNTY
679503,BROWARD COUNTY
241704,BROWARD COUNTY
699490,BROWARD COUNTY
266210,BROWARD COUNTY
319201,BROWARD COUNTY
737345,BROWARD COUNTY
691091,BROWARD COUNTY
574521,BROWARD COUNTY
171187,BROWARD COUNTY
309336,BROWARD COUNTY
640598,BROWARD COUNTY
167865,BROWARD COUNTY
647974,BROWARD COUNTY
811498,BROWARD COUNTY
714221,BROWARD COUNTY
559490,BROWARD COUNTY
385533,BROWARD COUNTY
403780,BROWARD COUNTY
975966,BROWARD COUNTY
244046,BROWARD COUNTY
818024,BROWARD COUNTY
281753,BROWARD COUNTY
900451,BROWARD COUNTY
230185,BROWARD COUNTY
854151,BROWARD COUNTY
644806,BROWARD COUNTY
608841,BROWARD COUNTY
435885,BROWARD COUNTY
210936,BROWARD COUNTY
400299,BROWARD COUNTY
876045,BROWARD COUNTY
875247,BROWARD COUNTY
431565,BROWARD COUNTY
316896,BROWARD COUNTY
390124,BROWARD COUNTY
790872,BROWARD COUNTY
735956,BROWARD COUNTY
823362,BROWARD COUNTY
351071,BROWARD COUNTY
259883,BROWARD COUNTY
155881,BROWARD COUNTY
576230,BROWARD COUNTY
718814,BROWARD COUNTY
388477,BROWARD COUNTY
745915,BROWARD COUNTY
496604,BROWARD COUNTY
978460,BROWARD COUNTY
221186,BROWARD COUNTY
817721,BROWARD COUNTY
742303,BROWARD COUNTY
817126,BROWARD COUNTY
127466,BROWARD COUNTY
407276,BROWARD COUNTY
847405,BROWARD COUNTY
578571,BROWARD COUNTY
990194,BROWARD COUNTY
434788,BROWARD COUNTY
486982,BROWARD COUNTY
123950,BROWARD COUNTY
570298,BROWARD COUNTY
496863,BROWARD COUNTY
438561,BROWARD COUNTY
710298,BROWARD COUNTY
449216,BROWARD COUNTY
617634,BROWARD COUNTY
636394,BROWARD COUNTY
788319,BROWARD COUNTY
104628,BROWARD COUNTY
859810,BROWARD COUNTY
667693,BROWARD COUNTY
592391,BROWARD COUNTY
208813,BROWARD COUNTY
501969,BROWARD COUNTY
358175,BROWARD COUNTY
831619,BROWARD COUNTY
691941,BROWARD COUNTY
862264,BROWARD COUNTY
989103,BROWARD COUNTY
746516,BROWARD COUNTY
249802,BROWARD COUNTY
229549,BROWARD COUNTY
876884,BROWARD COUNTY
617661,BROWARD COUNTY
912295,BROWARD COUNTY
619251,BROWARD COUNTY
985506,BROWARD COUNTY
351885,BROWARD COUNTY
335649,BROWARD COUNTY
435812,BROWARD COUNTY
317222,BROWARD COUNTY
878025,BROWARD COUNTY
124845,BROWARD COUNTY
204012,BROWARD COUNTY
142453,BROWARD COUNTY
503932,BROWARD COUNTY
504913,BROWARD COUNTY
670840,BROWARD COUNTY
631496,BROWARD COUNTY
847461,BROWARD COUNTY
232951,BROWARD COUNTY
234504,BROWARD COUNTY
302778,BROWARD COUNTY
796774,BROWARD COUNTY
159278,BROWARD COUNTY
658472,BROWARD COUNTY
717243,BROWARD COUNTY
881891,BROWARD COUNTY
608674,BROWARD COUNTY
998605,BROWARD COUNTY
422515,BROWARD COUNTY
428140,BROWARD COUNTY
340605,BROWARD COUNTY
119303,BROWARD COUNTY
979459,BROWARD COUNTY
583804,BROWARD COUNTY
444755,BROWARD COUNTY
710917,BROWARD COUNTY
880083,BROWARD COUNTY
299351,BROWARD COUNTY
929857,BROWARD COUNTY
349169,BROWARD COUNTY
732199,BROWARD COUNTY
490971,BROWARD COUNTY
523103,BROWARD COUNTY
567506,BROWARD COUNTY
161023,BROWARD COUNTY
217885,BROWARD COUNTY
262176,BROWARD COUNTY
378748,BROWARD COUNTY
966423,BROWARD COUNTY
493041,BROWARD COUNTY
456169,BROWARD COUNTY
560987,BROWARD COUNTY
716907,BROWARD COUNTY
200549,BROWARD COUNTY
742558,BROWARD COUNTY
599467,BROWARD COUNTY
781191,BROWARD COUNTY
857925,BROWARD COUNTY
667459,BROWARD COUNTY
697911,BROWARD COUNTY
214442,BROWARD COUNTY
262602,BROWARD COUNTY
243848,BROWARD COUNTY
661164,BROWARD COUNTY
701760,BROWARD COUNTY
273476,BROWARD COUNTY
139521,BROWARD COUNTY
142550,BROWARD COUNTY
378297,BROWARD COUNTY
249792,BROWARD COUNTY
442160,BROWARD COUNTY
179078,BROWARD COUNTY
156451,BROWARD COUNTY
568788,BROWARD COUNTY
979696,BROWARD COUNTY
155709,BROWARD COUNTY
326178,BROWARD COUNTY
904028,BROWARD COUNTY
868811,BROWARD COUNTY
512254,BROWARD COUNTY
826112,BROWARD COUNTY
283786,BROWARD COUNTY
598139,BROWARD COUNTY
157235,BROWARD COUNTY
284000,BROWARD COUNTY
900906,BROWARD COUNTY
578588,BROWARD COUNTY
565411,BROWARD COUNTY
194161,BROWARD COUNTY
337018,BROWARD COUNTY
335088,BROWARD COUNTY
244657,BROWARD COUNTY
627808,BROWARD COUNTY
153273,BROWARD COUNTY
609571,BROWARD COUNTY
631331,BROWARD COUNTY
195457,BROWARD COUNTY
808147,BROWARD COUNTY
207861,BROWARD COUNTY
217006,BROWARD COUNTY
733616,BROWARD COUNTY
374717,BROWARD COUNTY
148797,BROWARD COUNTY
650913,BROWARD COUNTY
951599,BROWARD COUNTY
757646,BROWARD COUNTY
418500,BROWARD COUNTY
637903,BROWARD COUNTY
787918,BROWARD COUNTY
475069,BROWARD COUNTY
613131,BROWARD COUNTY
101716,BROWARD COUNTY
448922,BROWARD COUNTY
923560,BROWARD COUNTY
770759,BROWARD COUNTY
125096,BROWARD COUNTY
325059,BROWARD COUNTY
532218,BROWARD COUNTY
749626,BROWARD COUNTY
411198,BROWARD COUNTY
807152,BROWARD COUNTY
550881,BROWARD COUNTY
794242,BROWARD COUNTY
451502,BROWARD COUNTY
916680,BROWARD COUNTY
994487,BROWARD COUNTY
981977,BROWARD COUNTY
580529,BROWARD COUNTY
812846,BROWARD COUNTY
720583,BROWARD COUNTY
252179,BROWARD COUNTY
879390,BROWARD COUNTY
437213,BROWARD COUNTY
463112,BROWARD COUNTY
239931,BROWARD COUNTY
854878,BROWARD COUNTY
324011,BROWARD COUNTY
465975,BROWARD COUNTY
346035,BROWARD COUNTY
850472,BROWARD COUNTY
106577,BROWARD COUNTY
200482,BROWARD COUNTY
243118,BROWARD COUNTY
315262,BROWARD COUNTY
793194,BROWARD COUNTY
462694,BROWARD COUNTY
690058,BROWARD COUNTY
260055,BROWARD COUNTY
204155,BROWARD COUNTY
482783,BROWARD COUNTY
416910,BROWARD COUNTY
399655,BROWARD COUNTY
501449,BROWARD COUNTY
216636,BROWARD COUNTY
162007,BROWARD COUNTY
962211,BROWARD COUNTY
167514,BROWARD COUNTY
762935,BROWARD COUNTY
969277,BROWARD COUNTY
443289,BROWARD COUNTY
855570,BROWARD COUNTY
732098,BROWARD COUNTY
211125,BROWARD COUNTY
694435,BROWARD COUNTY
925486,BROWARD COUNTY
936883,BROWARD COUNTY
102171,BROWARD COUNTY
249903,BROWARD COUNTY
834714,BROWARD COUNTY
247504,BROWARD COUNTY
814307,BROWARD COUNTY
892419,BROWARD COUNTY
922469,BROWARD COUNTY
212009,BROWARD COUNTY
197342,BROWARD COUNTY
971353,BROWARD COUNTY
786405,BROWARD COUNTY
612088,BROWARD COUNTY
308837,BROWARD COUNTY
930907,BROWARD COUNTY
620984,BROWARD COUNTY
960567,BROWARD COUNTY
711607,BROWARD COUNTY
336359,BROWARD COUNTY
132167,BROWARD COUNTY
569111,BROWARD COUNTY
890691,BROWARD COUNTY
348351,BROWARD COUNTY
150662,BROWARD COUNTY
149049,BROWARD COUNTY
797157,BROWARD COUNTY
400466,BROWARD COUNTY
311736,BROWARD COUNTY
373736,BROWARD COUNTY
534768,BROWARD COUNTY
347072,BROWARD COUNTY
681116,BROWARD COUNTY
796580,BROWARD COUNTY
959954,BROWARD COUNTY
581642,BROWARD COUNTY
155089,BROWARD COUNTY
673536,BROWARD COUNTY
116944,BROWARD COUNTY
870733,BROWARD COUNTY
679103,BROWARD COUNTY
571410,BROWARD COUNTY
888322,BROWARD COUNTY
993638,BROWARD COUNTY
803277,BROWARD COUNTY
598779,BROWARD COUNTY
894870,BROWARD COUNTY
296970,BROWARD COUNTY
748725,BROWARD COUNTY
178041,BROWARD COUNTY
127101,BROWARD COUNTY
685563,BROWARD COUNTY
461651,BROWARD COUNTY
999372,BROWARD COUNTY
945499,BROWARD COUNTY
543236,BROWARD COUNTY
936173,BROWARD COUNTY
774047,BROWARD COUNTY
757859,BROWARD COUNTY
914717,BROWARD COUNTY
631342,BROWARD COUNTY
950161,BROWARD COUNTY
469276,BROWARD COUNTY
960210,BROWARD COUNTY
457527,BROWARD COUNTY
773235,BROWARD COUNTY
327368,BROWARD COUNTY
880433,BROWARD COUNTY
290393,BROWARD COUNTY
121438,BROWARD COUNTY
342252,BROWARD COUNTY
587923,BROWARD COUNTY
312805,BROWARD COUNTY
105788,BROWARD COUNTY
207225,BROWARD COUNTY
862233,BROWARD COUNTY
227637,BROWARD COUNTY
381279,BROWARD COUNTY
949282,BROWARD COUNTY
328474,BROWARD COUNTY
115131,BROWARD COUNTY
470930,BROWARD COUNTY
650201,BROWARD COUNTY
681483,BROWARD COUNTY
678929,BROWARD COUNTY
228898,BROWARD COUNTY
835217,BROWARD COUNTY
966967,BROWARD COUNTY
873750,BROWARD COUNTY
761404,BROWARD COUNTY
865598,BROWARD COUNTY
605791,BROWARD COUNTY
821564,BROWARD COUNTY
564036,BROWARD COUNTY
506667,BROWARD COUNTY
838303,BROWARD COUNTY
787534,BROWARD COUNTY
481034,BROWARD COUNTY
807035,BROWARD COUNTY
334260,BROWARD COUNTY
494545,BROWARD COUNTY
592547,BROWARD COUNTY
478495,BROWARD COUNTY
414964,BROWARD COUNTY
425145,BROWARD COUNTY
691120,BROWARD COUNTY
630695,BROWARD COUNTY
267106,BROWARD COUNTY
725207,BROWARD COUNTY
310939,BROWARD COUNTY
904642,BROWARD COUNTY
299139,BROWARD COUNTY
403176,BROWARD COUNTY
248909,BROWARD COUNTY
672360,BROWARD COUNTY
930640,BROWARD COUNTY
991009,BROWARD COUNTY
623676,BROWARD COUNTY
657112,BROWARD COUNTY
884601,BROWARD COUNTY
773927,BROWARD COUNTY
207966,BROWARD COUNTY
828858,BROWARD COUNTY
787457,BROWARD COUNTY
329775,BROWARD COUNTY
948991,BROWARD COUNTY
254015,BROWARD COUNTY
286304,BROWARD COUNTY
922182,BROWARD COUNTY
433994,BROWARD COUNTY
158854,BROWARD COUNTY
801421,BROWARD COUNTY
141541,BROWARD COUNTY
907231,BROWARD COUNTY
704607,BROWARD COUNTY
499452,BROWARD COUNTY
886848,BROWARD COUNTY
608923,BROWARD COUNTY
109893,BROWARD COUNTY
779829,BROWARD COUNTY
650443,BROWARD COUNTY
534498,BROWARD COUNTY
260810,BROWARD COUNTY
236894,BROWARD COUNTY
396496,BROWARD COUNTY
820278,BROWARD COUNTY
939298,BROWARD COUNTY
963082,BROWARD COUNTY
183314,BROWARD COUNTY
155446,BROWARD COUNTY
608834,BROWARD COUNTY
235383,BROWARD COUNTY
349001,BROWARD COUNTY
741664,BROWARD COUNTY
689169,BROWARD COUNTY
741229,BROWARD COUNTY
978996,BROWARD COUNTY
871482,BROWARD COUNTY
725176,BROWARD COUNTY
933922,BROWARD COUNTY
122108,BROWARD COUNTY
499786,BROWARD COUNTY
886775,BROWARD COUNTY
246870,BROWARD COUNTY
881223,BROWARD COUNTY
445842,BROWARD COUNTY
801339,BROWARD COUNTY
623808,BROWARD COUNTY
