orig,kr
"貢献度***,***以上で獲得","공헌도 ***,*** 이상이면 획득"
"貢献度*,***,***以上で獲得","공헌도 *,***,*** 이상이면 획득"
"貢献度**,***,***以上で獲得","공헌도 **,***,*** 이상이면 획득"
"貢献度***,***,***以上で獲得","공헌도 ***,***,*** 이상이면 획득"
"貢献度*,***,***,***以上で獲得","공헌도 *,***,***,*** 이상이면 획득"

勲章・SP,훈장・SP
"<span id=""get-all"">*</span>件","<span id=""get-all"">*</span>건"
スペシャルバトル,스페셜 배틀
"<li>・「勲章獲得条件：予選騎空団ランキングにて***位以内にランクイン」、「勲章獲得条件：予選騎空団ランキングにて***位～*,***位以内にランクイン」、「勲章獲得条件：予選騎空団ランキングにて*,***位～*,***位以内にランクイン」、「勲章獲得条件：予選騎空団ランキングにて*,***位～**,***位以内にランクイン」、「勲章獲得条件：予選騎空団ランキングにて**,***位～**,***位以内にランクイン」に関しては、予選バトル終了までに、対象の騎空団に所属していることが条件となります。予選バトル終了後に対象騎空団に所属しても、勲章は獲得できません。</li>				<li>・このページが表示されている期間に報酬を受け取れなかった場合、報酬を受け取ることはできなくなります。</li>				<li>・イベント終了後に入手した「貢献度」は、累計貢献度報酬に反映されません。</li>				<li>・スペシャルバトル討伐成功による特別報酬で獲得できる戦貨数については、獲得した個人貢献度によって増加します。また、獲得には個人貢献度**,***以上が必要となり、個人ランキングへの入賞も必要となります。</li>"

予選,예선
Aクラス,A클래스
Bクラス,B클래스
Cクラス,C클래스
個人,개인
"獲得条件：予選バトルにて騎空団貢献度**,***、且つ個人貢献度*,***を獲得","획득조건：예선배틀에서 기공단 공헌도 **,*** 와 개인 공헌도를 *,***를 획득"
勲章×*,훈장 x*
勲章×**,훈장 x**
"獲得条件：予選バトルにて、個人貢献度**,***を獲得","획득조건：예선배틀에서 개인공헌도 **,***를 획득"
獲得条件：予選騎空団ランキング***位以内にランクイン,획득조건：예선기공단 랭킹 ***위 이내로 랭크인
"獲得条件：予選騎空団ランキング***位～*,***位にランクイン","획득조건：예선기공단랭킹 ***위～*,***위에 랭크인"
"獲得条件：予選騎空団ランキング*,***位～*,***位にランクイン","획득조건：예선기공단랭킹 *,***위～*,***위에 랭크인"
"獲得条件：予選騎空団ランキング*,***位～**,***位にランクイン","획득조건：예선기공단랭킹 *,***위～**,***위에 랭크인"
"獲得条件：予選騎空団ランキング**,***位～**,***位にランクイン","획득조건：예선기공단랭킹 **,***위～**,***위에 랭크인"

"獲得条件：個人貢献度***,***を獲得し、本戦*戦目に勝利","획득조건：개인공헌도 ***,***을 획득하고、본선 *회전에 승리"
"獲得条件：騎空団貢献度**,***,***と個人貢献度*,***,***を獲得し、本戦*戦目に敗北","획득조건：기공단 공헌도 **,***,*** 와 개인공헌도 *,***,*** 를 획득하고、본선 *회전에 패배"
"獲得条件：騎空団貢献度*,***,***,***と個人貢献度**,***,***を獲得し、本戦*戦目に勝利","획득조건：기공단 공헌도 *,***,***,*** 와 개인공헌도 **,***,*** 를 획득하고、본선 *회전에 승리"
"獲得条件：騎空団貢献度*,***,***と個人貢献度***,***を獲得し、本戦*戦目に敗北","획득조건：기공단 공헌도 *,***,*** 와 개인공헌도 ***,*** 를 획득하고、본선 *회전에 패배"
"獲得条件：騎空団貢献度**,***,***と個人貢献度***,***を獲得し、本戦*戦目に勝利","획득조건：기공단 공헌도 **,***,*** 와 개인공헌도 ***,*** 를 획득하고、본선 *회전에 승리"
"獲得条件：騎空団貢献度*,***,***と個人貢献度***,***を獲得し、本戦*戦目に勝利","획득조건：기공단 공헌도 *,***,*** 와 개인공헌도 ***,*** 를 획득하고、본선 *회전에 승리"
"獲得条件：個人ランキング**,***位以内にランクイン","획득조건：개인 랭킹 **,*** 위 이내로 랭크인"
"獲得条件：個人ランキング**,***位～***,***位にランクイン","획득조건：개인 랭킹 **,***위～***,***위에 랭크인"
"獲得条件：個人ランキング***,***位～***,***位にランクイン","획득조건：개인 랭킹 ***,***위～***,***위에 랭크인"
"獲得条件：本戦*戦目に個人貢献度***,***を獲得(本戦進出騎空団員は除く)","획득조건：본선 *회전에 개인공헌도 ***,*** 를 획득(본선진출기공단원은 제외)"
総合騎空団ランキング,종합 기공단 랭킹
個人ランキング,개인 랭킹
"獲得条件：総合騎空団ランキング*,***位以内にランクイン","획득조건：종합기공단랭킹 *,***위 이내로 랭크인"
"獲得条件：総合騎空団ランキング*,***位～*,***位にランクイン","획득조건：종합기공단랭킹 *,***위～*,***위에 랭크인"
"獲得条件：総合騎空団ランキング*,***位～**,***位にランクイン","획득조건：종합기공단랭킹 *,***위～**,***위에 랭크인"
"獲得条件：総合騎空団ランキング**,***位～**,***位にランクイン","획득조건：종합기공단랭킹 **,***위～**,***위에 랭크인"
"獲得条件：総合騎空団ランキング**,***位以下にランクイン","획득조건：종합기공단랭킹 **,***위 이하에 랭크인"
獲得条件：本戦未進出プレイヤー,획득조건：본선진출 플레이어
"獲得条件：個人ランキング***,***位以下にランクイン","획득조건：개인랭킹 ***,***위 이하에 랭크인"









!2020 여름 이벤트
右のボタンを押すと一覧が表示されます<br>クリア済ストーリーはルリアノートに記録されています,우측 버튼을 누르면 목록이 표시됩니다<br>클리어한 스토리는 루리아 노트에 기록됩니다
オープニング,오프닝
エンディング,엔딩
～第*回～,～제 *회～

Lv** 巨大樹クラゲから入手したアイテムです。,Lv** 거대 나무 해파리로부터 획득한 아이템입니다.
Lv*** カキフライから入手したアイテムです。,Lv*** 카키후라이로부터 획득한 아이템입니다.

ストーリーを見る,스토리를 본다

カキフライ,카키후라이
ラインナップを確認,라인업 정보




























熱闘！ 真夏のフードファイト！,열전！한여름의 푸드 파이트！
ボックス*,박스 *
ボックス**,박스 **
アウギュステに棲む生物,아우규스테에 사는 생물
ビーチの平和を守れ！,바다의 평화를 지켜라！
第*話 決戦！ 想いを糧に！,제*화 결전！ 그 마음을 양식으로！
第*話 夢を継ぐ者,제*화 꿈을 이어가는 자
第*話 激震！ 怒涛の結末！,제*화 격진！노도와 같은 결말！
第*話 伯仲！ 不屈の少女！,제*화 백중！불굴의 소녀！
第*話 開幕！ 火花散る闘志！,제*화 개막！불꽃튀는 투지！
第*話 集結！ 宿敵現る！,제*화 집결！숙적 나타나다！

"貢献度*,***以上で獲得","공헌도 *,*** 이상이면 획득"
"貢献度**,***以上で獲得","공헌도 **,*** 이상이면 획득"
"貢献度***,***以上で獲得","공헌도 ***,*** 이상이면 획득"
"貢献度*,***,***以上で獲得","공헌도 *,***,*** 이상이면 획득"





報酬受取,보상받기
以下の報酬を受け取りました。,이하의 보상을 받았습니다.


Lv** 巨大樹クラゲ,Lv** 거대 나무 해파리
Lv** カキフライ,Lv** 카키후라이
ホイール・オブ・オイスター,호일・오브・오이스터
デイリーミッション,데일리 미션
ミッションクリアで<br>報酬がもらえるらしいぞ！<br>挑戦してみちゃどうだ？,미션을 클리어하면<br>보상을 받을 수 있다나봐!<br>도전해보는게 어때?
イベントマルチバトルの<br>救援依頼に*回参加しよう！,이벤트 멀티배틀의<br>구원요청에 *회 참가하자
大食い大会が終わりバカンスを楽しむ一行の<br>前に、再び巨大樹クラゲが姿を現した！<br>被害が出る前に樹クラゲを撃退しよう！,"많이 먹기 대회가 끝나고 바캉스를 즐기던 일행의<br>앞에, 다시 거대 나무 해파리가 모습을 드러냈다!<br>피해자가 생기기 전에 나무 해파리를 격퇴하자!"


!2020 여름이벤트 2
わたしの愛しのアウギュステ,나의 사랑스러운 아우규스테
サマーメモリーズ,서머 메모리즈
第*話 わたしの愛しのアウギュステ,제*화 나의 사랑스러운 아우규스테
第*話 ビリビリメグDAYS☆クロニクル,제*화 찌릿찌릿 메구DAYS☆크로니클
第*話 ポーチャーズ・メグ,제*화 포쳐즈・메구
第*話 メグ、来たりて,"제* 메구, 오다"
第*話 メグ、白波を蹴立てる,"제*화 메구, 하얀 파도를 일으키고"
第*話 蒼海を征くメグ,제*화 푸른 바다를 점령한 메구

アウギュステを守るため、<br>がんばりましょう！<br>報酬もあるみたいですよ！,"아우규스테를 지키기위해,<br>열심히해요！<br>보상도 있다는거 같아요！"
